#{"t_start": 1774434845.6950881, "env_id": "None"}
r,l,t
-16.0,100,474.339695
-8.0,100,475.101239
-56.0,100,475.788574
-19.0,100,476.45487
-15.0,100,477.176411
-19.0,100,477.809664
-22.0,100,478.536582
-9.0,100,479.169826
-18.0,100,479.954067
-20.0,100,480.674743
-24.0,100,481.277184
-19.0,100,481.848286
-8.0,100,482.446832
-13.0,100,483.017185
-22.0,100,483.58921
-27.0,100,484.160204
-5.0,100,484.746086
-18.0,100,485.370069
-11.0,100,485.983611
-19.0,100,486.594019
-24.0,100,487.199692
-24.0,100,487.771116
-17.0,100,488.348999
-16.0,100,488.922892
-22.0,100,489.515518
-14.0,100,490.094051
-14.0,100,490.727438
-20.0,100,491.338609
-14.0,100,491.991756
-83.0,100,492.757712
-19.0,100,493.478119
-9.0,100,494.274398
-16.0,100,495.008048
-22.0,100,495.749728
-5.0,100,496.638346
-19.0,100,497.2823
-17.0,100,497.87951
-23.0,100,498.454565
-9.0,100,501.61042
-24.0,100,502.238006
-9.0,100,503.125398
-9.0,100,503.815839
-14.0,100,504.512902
-3.0,100,505.128048
-23.0,100,505.745363
-18.0,100,506.341947
-19.0,100,506.954629
-8.0,100,507.559143
-25.0,100,508.13763
-15.0,100,508.710084
-16.0,100,509.286331
-26.0,100,509.864071
-10.0,100,510.491764
-9.0,100,511.395218
-18.0,100,512.16453
-10.0,100,512.876477
-10.0,100,513.64886
-15.0,100,514.360737
-14.0,100,515.020142
-20.0,100,515.756459
-23.0,100,516.497897
-26.0,100,517.102917
-24.0,100,517.699465
-3.0,100,518.399919
-8.0,100,519.032489
-27.0,100,519.675665
-6.0,100,520.332071
-5.0,100,520.971116
-27.0,100,521.578951
-19.0,100,522.167387
-3.0,100,522.755905
-15.0,100,523.331532
-23.0,100,523.921869
-7.0,100,524.529435
-19.0,100,525.155899
-7.0,100,525.777375
-25.0,100,526.403626
-3.0,100,526.985803
-13.0,100,527.651586
-6.0,100,528.301371
-10.0,100,528.876117
-19.0,100,529.591151
-7.0,100,530.319469
-9.0,100,531.127293
-9.0,100,531.908331
-10.0,100,532.743356
-10.0,100,533.625489
-22.0,100,534.341996
-16.0,100,537.477574
-22.0,100,538.184737
-5.0,100,538.86582
-15.0,100,539.551753
-21.0,100,540.253249
-17.0,100,540.857544
-28.0,100,541.453438
-5.0,100,542.067356
-5.0,100,542.721068
-14.0,100,543.589223
-21.0,100,544.3394
-26.0,100,545.041372
-4.0,100,545.714047
-27.0,100,546.37283
-4.0,100,547.039201
-26.0,100,547.650271
-4.0,100,548.254499
-11.0,100,548.854275
-21.0,100,549.447222
-26.0,100,550.041189
-10.0,100,550.635342
-11.0,100,551.241336
-87.0,100,551.829605
-5.0,100,552.437046
-17.0,100,553.051489
-6.0,100,553.806752
-13.0,100,554.421234
-20.0,100,555.029448
-16.0,100,555.658338
-17.0,100,556.306011
-4.0,100,556.975396
-12.0,100,557.608435
-25.0,100,558.184218
-16.0,100,558.768064
-24.0,100,559.347477
-19.0,100,559.921582
-24.0,100,560.501713
-18.0,100,561.081855
-52.0,100,561.65492
-9.0,100,562.22789
-6.0,100,562.808527
-9.0,100,563.388938
-24.0,100,563.976549
-13.0,100,564.556903
-24.0,100,565.150705
-16.0,100,565.733991
-12.0,100,566.308294
-12.0,100,566.901671
-26.0,100,567.484954
-12.0,100,568.06857
-3.0,100,570.920443
-28.0,100,571.528787
-13.0,100,572.122206
-21.0,100,572.750485
-11.0,100,573.332411
-16.0,100,573.917716
-21.0,100,574.496744
-13.0,100,575.083135
-19.0,100,575.684743
-22.0,100,576.261656
-21.0,100,576.85904
-12.0,100,577.444152
-20.0,100,578.025895
-19.0,100,578.602572
-29.0,100,579.179447
-19.0,100,579.78357
-15.0,100,580.43985
-14.0,100,581.078546
-25.0,100,581.704486
-14.0,100,582.33106
-8.0,100,582.981627
-23.0,100,583.672058
-10.0,100,584.312582
-6.0,100,585.093373
-11.0,100,585.771453
-15.0,100,586.45241
-19.0,100,587.100623
-26.0,100,587.711729
-23.0,100,588.304086
-10.0,100,588.888492
-23.0,100,589.520883
-58.0,100,590.1113
-23.0,100,590.705052
-21.0,100,591.289402
-26.0,100,591.864348
-23.0,100,592.444922
-12.0,100,593.029609
-25.0,100,593.613888
-8.0,100,594.224862
-16.0,100,594.817662
-12.0,100,595.466048
-17.0,100,596.09254
-19.0,100,596.73659
-18.0,100,597.359562
-18.0,100,597.962064
-22.0,100,598.548181
-10.0,100,599.130973
-4.0,100,599.706112
-9.0,100,600.287187
-9.0,100,600.862174
-6.0,100,603.729931
-27.0,100,604.436868
-13.0,100,605.034031
-16.0,100,605.624947
-11.0,100,606.201426
-17.0,100,606.821802
-8.0,100,607.442818
-7.0,100,608.098102
-11.0,100,608.761487
-15.0,100,609.42369
-4.0,100,610.013174
-20.0,100,610.598704
-19.0,100,611.175949
-21.0,100,611.758547
-25.0,100,612.332798
-13.0,100,612.908436
-14.0,100,613.48569
-12.0,100,614.065474
-24.0,100,614.673308
-92.0,100,615.342831
-14.0,100,615.924502
-14.0,100,616.510933
-24.0,100,617.173729
-19.0,100,617.75485
-11.0,100,618.336501
-6.0,100,618.912
-11.0,100,619.520404
-11.0,100,620.109317
-25.0,100,620.764555
-19.0,100,621.352074
-25.0,100,621.977365
-9.0,100,622.565508
-6.0,100,623.154361
-10.0,100,623.752946
-19.0,100,624.492288
-10.0,100,625.096272
-7.0,100,625.679458
-17.0,100,626.25635
-6.0,100,626.864744
-12.0,100,627.457982
-23.0,100,628.048783
-4.0,100,628.632656
-10.0,100,629.214849
-18.0,100,629.795585
-19.0,100,630.382917
-9.0,100,630.973867
-16.0,100,631.558116
-9.0,100,632.174079
-12.0,100,632.752199
-22.0,100,633.337575
-13.0,100,636.187826
-26.0,100,636.775941
-19.0,100,637.378884
-6.0,100,637.961856
-3.0,100,638.543743
-20.0,100,639.122393
-27.0,100,639.710663
-24.0,100,640.301665
-15.0,100,640.893061
-10.0,100,641.475438
-7.0,100,642.056344
-12.0,100,642.634802
-17.0,100,643.212795
-22.0,100,643.806489
-15.0,100,644.390529
-8.0,100,644.967862
-8.0,100,645.550847
-6.0,100,646.130496
-17.0,100,646.719245
-11.0,100,647.474779
-5.0,100,648.290558
-17.0,100,648.952283
-23.0,100,649.543005
-35.0,100,650.13322
-27.0,100,650.7164
-10.0,100,651.316009
-12.0,100,651.903412
-6.0,100,652.526054
-8.0,100,653.144012
-6.0,100,653.799576
-14.0,100,654.473659
-5.0,100,655.073766
-26.0,100,655.662707
