#{"t_start": 1774437969.531529, "env_id": "None"}
r,l,t
-5.0,100,341.009686
-6.0,100,341.621753
-7.0,100,342.590076
-6.0,100,343.309383
-7.0,100,343.962934
-13.0,100,344.619279
-3.0,100,345.224514
-9.0,100,345.893839
-18.0,100,346.543562
-7.0,100,347.177252
-11.0,100,347.837385
-4.0,100,348.447811
-5.0,100,349.097312
-3.0,100,349.716706
-100.0,100,350.334979
-4.0,100,350.982077
-9.0,100,351.574569
-5.0,100,352.164241
-10.0,100,352.806687
-9.0,100,353.405432
-4.0,100,354.046027
-4.0,100,354.666167
-11.0,100,355.255334
-4.0,100,355.843978
-8.0,100,356.423715
-8.0,100,357.007418
-9.0,100,357.616512
-6.0,100,358.261114
-4.0,100,358.89383
-10.0,100,359.538261
-3.0,100,360.145855
-3.0,100,360.777508
-5.0,100,361.406593
-4.0,100,362.038262
-9.0,100,362.653304
-14.0,100,363.261706
-4.0,100,363.909367
-17.0,100,364.5525
-5.0,100,365.174222
-8.0,100,368.046291
-5.0,100,368.690938
-5.0,100,369.303789
-4.0,100,369.926699
-6.0,100,370.538825
-8.0,100,371.143323
-3.0,100,371.781752
-5.0,100,372.464669
-8.0,100,373.134418
-6.0,100,373.746603
-8.0,100,374.373838
-7.0,100,374.97046
-5.0,100,375.567736
-8.0,100,376.153722
-9.0,100,376.738891
-5.0,100,377.32386
-2.0,100,377.912799
-6.0,100,378.534006
-9.0,100,379.155741
-78.0,100,379.782299
-6.0,100,380.503089
-6.0,100,381.199878
-5.0,100,381.839733
-4.0,100,382.442134
-6.0,100,383.063495
-7.0,100,383.673321
-6.0,100,384.258577
-8.0,100,384.852057
-8.0,100,385.444648
-3.0,100,386.026848
-8.0,100,386.617624
-14.0,100,387.215929
-7.0,100,387.81403
-4.0,100,388.401141
-9.0,100,389.007174
-5.0,100,389.66038
-4.0,100,390.278528
-3.0,100,390.862809
-12.0,100,391.46617
-21.0,100,392.119734
-8.0,100,392.708129
-4.0,100,393.310579
-6.0,100,393.900001
-5.0,100,394.485538
-26.0,100,395.071974
-7.0,100,395.661845
-3.0,100,396.255229
-10.0,100,396.840392
-2.0,100,397.422385
-25.0,100,398.006576
-8.0,100,401.13131
-7.0,100,401.734638
-5.0,100,402.334724
-2.0,100,402.930465
-9.0,100,403.527332
-6.0,100,404.131021
-4.0,100,404.782661
-3.0,100,405.390441
-14.0,100,406.067634
-5.0,100,406.657087
-5.0,100,407.251035
-4.0,100,407.851658
-3.0,100,408.445412
-13.0,100,409.059706
-3.0,100,409.651222
-6.0,100,410.246507
-2.0,100,410.843476
-4.0,100,411.510497
-7.0,100,412.097156
-5.0,100,412.692434
-4.0,100,413.288073
-4.0,100,413.883446
-100.0,100,414.474755
-9.0,100,415.064161
-16.0,100,415.661714
-10.0,100,416.252521
-4.0,100,416.844376
